impression_id,hour_of_day,day_of_week,device_type,vertical,user_recency_days,true_pcvr,estimated_pcvr,floor_price,bid,won,clearing_price,converted,cumulative_spend,cumulative_conversions,cumulative_wins,participation_rate,shade_factor,landscape_win_prob
5138,18,6,mobile,telecom,0.82,0.0408,0.04576,0.4006,2.2882,False,0.0,False,0.02,0,5,1.0,0.15,0.0002
5139,12,4,desktop,telecom,1.57,0.04897,0.05386,0.3268,2.6931,False,0.0,False,0.02,0,5,1.0,0.15,0.0038
5140,4,4,tablet,finance,5.71,0.03517,0.04285,0.409,2.1426,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5141,0,5,desktop,finance,5.82,0.03571,0.04478,0.4405,2.2391,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5142,21,2,mobile,finance,1.94,0.03362,0.04219,0.4607,2.1096,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5143,3,6,mobile,auto,6.37,0.02958,0.0337,0.5627,1.685,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5144,9,3,tablet,auto,4.57,0.03194,0.0331,0.3376,1.6551,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5145,22,2,mobile,auto,5.17,0.02505,0.02983,0.3382,1.4915,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5146,7,2,mobile,auto,1.61,0.03872,0.04037,0.5634,2.0184,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5147,20,1,mobile,auto,8.57,0.01955,0.0267,0.4932,1.3349,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5148,6,5,desktop,telecom,0.38,0.05695,0.06337,0.4644,3.1687,False,0.0,False,0.02,0,5,1.0,0.15,0.0394
5149,14,1,mobile,e-commerce,0.01,0.05247,0.06491,0.4902,3.2454,False,0.0,False,0.02,0,5,1.0,0.15,0.0523
5150,22,1,desktop,e-commerce,1.99,0.05255,0.05621,0.5199,2.8105,False,0.0,False,0.02,0,5,1.0,0.15,0.0073
5151,6,4,desktop,auto,5.67,0.0369,0.03892,0.5485,1.9459,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5152,22,6,mobile,e-commerce,14.86,0.03489,0.04413,0.589,2.2067,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5153,7,0,desktop,telecom,2.4,0.05203,0.0536,0.5552,2.6802,False,0.0,False,0.02,0,5,1.0,0.15,0.0035
5154,20,0,mobile,e-commerce,4.87,0.04065,0.04775,0.6182,2.3874,False,0.0,False,0.02,0,5,1.0,0.15,0.0005
5155,14,1,desktop,auto,0.02,0.04045,0.04083,0.5378,2.0414,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5156,16,2,mobile,telecom,4.79,0.03376,0.03961,0.561,1.9807,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5157,4,6,mobile,auto,0.2,0.04176,0.04404,0.6166,2.2018,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5158,13,3,desktop,finance,8.65,0.03152,0.04258,0.6542,2.1291,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5159,19,5,mobile,telecom,4.49,0.0337,0.04033,0.671,2.0167,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5160,7,0,desktop,telecom,2.59,0.05164,0.0532,0.59,2.6601,False,0.0,False,0.02,0,5,1.0,0.15,0.0031
5161,19,2,mobile,auto,8.39,0.0192,0.0272,0.495,1.3601,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5162,5,1,desktop,auto,9.39,0.03306,0.03386,0.556,1.693,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5163,0,2,mobile,e-commerce,2.01,0.05001,0.05785,0.5606,2.8926,False,0.0,False,0.02,0,5,1.0,0.15,0.0111
5164,17,4,mobile,telecom,2.17,0.03783,0.04426,0.6246,2.2129,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5165,16,4,mobile,auto,0.23,0.03303,0.03881,0.4948,1.9407,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5166,17,0,mobile,telecom,15.94,0.02522,0.03316,0.5562,1.6582,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5167,3,6,desktop,finance,2.64,0.04425,0.05135,0.4452,2.5675,False,0.0,False,0.02,0,5,1.0,0.15,0.0017
5168,19,0,desktop,telecom,13.37,0.03113,0.03529,0.5407,1.7644,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5169,12,6,desktop,finance,3.81,0.0386,0.04786,0.3638,2.3928,False,0.0,False,0.02,0,5,1.0,0.15,0.0005
5170,6,4,mobile,telecom,6.93,0.04044,0.04806,0.6542,2.403,False,0.0,False,0.02,0,5,1.0,0.15,0.0005
5171,22,4,tablet,e-commerce,5.05,0.04222,0.0469,0.4379,2.3448,False,0.0,False,0.02,0,5,1.0,0.15,0.0003
5172,1,0,desktop,e-commerce,0.61,0.05962,0.06649,0.4289,3.3244,False,0.0,False,0.02,0,5,1.0,0.15,0.0615
5173,16,1,mobile,telecom,9.0,0.0292,0.03605,0.6841,1.8024,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5174,20,1,mobile,e-commerce,7.34,0.03767,0.04537,0.3767,2.2686,False,0.0,False,0.02,0,5,1.0,0.15,0.0002
5175,15,4,mobile,auto,6.34,0.02255,0.0312,0.612,1.5598,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5176,9,2,mobile,auto,2.32,0.0359,0.03838,0.5089,1.919,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5177,19,2,mobile,auto,9.15,0.01858,0.02691,0.4311,1.3457,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5178,15,6,desktop,finance,2.47,0.03752,0.04628,0.5242,2.3141,False,0.0,False,0.02,0,5,1.0,0.15,0.0003
5179,19,5,tablet,auto,15.2,0.01545,0.02399,0.6754,1.1996,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5180,21,1,tablet,telecom,1.65,0.04026,0.03878,0.5915,1.9388,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5181,16,3,mobile,finance,0.74,0.03567,0.04725,0.4403,2.3624,False,0.0,False,0.02,0,5,1.0,0.15,0.0004
5182,4,5,tablet,telecom,4.37,0.04305,0.04438,0.5529,2.219,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5183,9,6,desktop,telecom,3.63,0.04844,0.05173,0.542,2.5864,False,0.0,False,0.02,0,5,1.0,0.15,0.002
5184,10,2,desktop,telecom,4.14,0.04657,0.04937,0.4457,2.4687,False,0.0,False,0.02,0,5,1.0,0.15,0.0009
5185,8,1,desktop,e-commerce,17.84,0.04589,0.05249,0.5412,2.6246,False,0.0,False,0.02,0,5,1.0,0.15,0.0026
5186,9,5,mobile,auto,4.25,0.03243,0.03752,0.653,1.876,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5187,17,6,desktop,finance,2.26,0.03665,0.04502,0.4757,2.2509,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5188,14,4,mobile,e-commerce,5.88,0.04113,0.0533,0.5434,2.6652,False,0.0,False,0.02,0,5,1.0,0.15,0.0033
5189,15,2,mobile,telecom,3.35,0.03685,0.04212,0.6395,2.1061,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5190,21,0,mobile,finance,0.73,0.03648,0.045,0.4683,2.2501,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5191,0,0,desktop,auto,6.35,0.03108,0.03176,0.5907,1.5882,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5192,8,0,desktop,e-commerce,2.94,0.05747,0.06511,0.6224,3.2554,False,0.0,False,0.02,0,5,1.0,0.15,0.0503
5193,15,3,desktop,e-commerce,0.99,0.05382,0.06298,0.6148,3.149,False,0.0,False,0.02,0,5,1.0,0.15,0.0344
5194,14,5,mobile,e-commerce,9.79,0.03744,0.04974,0.4893,2.487,False,0.0,False,0.02,0,5,1.0,0.15,0.001
5195,17,4,desktop,e-commerce,1.4,0.05155,0.06018,0.4575,3.0088,False,0.0,False,0.02,0,5,1.0,0.15,0.0195
5196,15,2,mobile,telecom,0.09,0.04422,0.05091,0.4122,2.5455,False,0.0,False,0.02,0,5,1.0,0.15,0.0015
5197,9,6,desktop,finance,8.73,0.03628,0.04644,0.5494,2.322,False,0.0,False,0.02,0,5,1.0,0.15,0.0003
5198,1,2,mobile,e-commerce,9.12,0.04173,0.05057,0.6966,2.5285,False,0.0,False,0.02,0,5,1.0,0.15,0.0014
5199,21,2,mobile,e-commerce,11.33,0.03543,0.04448,0.4873,2.2241,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5200,7,4,desktop,telecom,1.28,0.0545,0.05969,0.4813,2.9845,False,0.0,False,0.02,0,5,1.0,0.15,0.0177
5201,10,2,mobile,telecom,6.81,0.03806,0.04464,0.4967,2.2319,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5202,19,3,tablet,telecom,4.28,0.03403,0.03621,0.4964,1.8106,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5203,0,1,mobile,e-commerce,10.39,0.03953,0.04732,0.5239,2.3661,False,0.0,False,0.02,0,5,1.0,0.15,0.0004
5204,20,5,desktop,finance,3.38,0.03501,0.0441,0.5123,2.205,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5205,4,4,desktop,e-commerce,2.48,0.05837,0.06834,0.5201,3.4169,False,0.0,False,0.02,0,5,1.0,0.15,0.0842
5206,22,4,desktop,telecom,6.76,0.03811,0.04214,0.4635,2.1072,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5207,12,6,desktop,e-commerce,0.22,0.05937,0.07183,0.5485,3.5916,False,0.0,False,0.02,0,5,1.0,0.15,0.1338
5208,5,4,tablet,finance,4.92,0.03673,0.04428,0.5866,2.2142,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5209,9,4,tablet,auto,0.57,0.03997,0.04013,0.625,2.0067,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5210,6,2,desktop,finance,0.42,0.05082,0.05963,0.4658,2.9815,False,0.0,False,0.02,0,5,1.0,0.15,0.0174
5211,14,1,desktop,auto,20.42,0.02158,0.02696,0.5863,1.3478,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5212,15,3,mobile,finance,4.0,0.02976,0.04187,0.5498,2.0934,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5213,7,5,mobile,telecom,8.75,0.03856,0.04645,0.5115,2.3223,False,0.0,False,0.02,0,5,1.0,0.15,0.0003
5214,17,6,mobile,e-commerce,1.93,0.04536,0.05413,0.5386,2.7064,False,0.0,False,0.02,0,5,1.0,0.15,0.0043
5215,16,3,tablet,auto,10.68,0.01802,0.02525,0.467,1.2625,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5216,11,4,desktop,auto,10.8,0.02857,0.03413,0.7183,1.7065,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5217,19,6,mobile,finance,4.02,0.02843,0.03953,0.565,1.9766,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5218,17,5,mobile,e-commerce,8.12,0.03644,0.04774,0.3793,2.3872,False,0.0,False,0.02,0,5,1.0,0.15,0.0005
5219,2,4,mobile,telecom,1.09,0.04763,0.05345,0.5641,2.6725,False,0.0,False,0.02,0,5,1.0,0.15,0.0035
5220,11,6,mobile,auto,16.9,0.02108,0.02964,0.504,1.4821,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5221,22,5,desktop,telecom,3.7,0.04228,0.04491,0.5193,2.2456,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5222,15,1,mobile,telecom,0.99,0.04183,0.04602,0.4831,2.3009,False,0.0,False,0.02,0,5,1.0,0.15,0.0002
5223,0,5,desktop,telecom,1.93,0.04818,0.05031,0.5896,2.5155,False,0.0,False,0.02,0,5,1.0,0.15,0.0012
5224,21,0,mobile,finance,3.01,0.03147,0.04016,0.5758,2.0082,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5225,4,0,tablet,finance,26.89,0.02676,0.03335,0.3854,1.6675,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5226,0,4,tablet,e-commerce,1.26,0.05172,0.05636,0.6202,2.8179,False,0.0,False,0.02,0,5,1.0,0.15,0.0076
5227,21,2,desktop,e-commerce,4.15,0.04752,0.0522,0.634,2.6098,False,0.0,False,0.02,0,5,1.0,0.15,0.0022
5228,12,0,tablet,finance,5.35,0.03131,0.03867,0.5519,1.9337,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5229,21,4,mobile,finance,3.71,0.03023,0.04178,0.5844,2.0889,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5230,23,2,desktop,e-commerce,6.34,0.0468,0.05192,0.4992,2.5962,False,0.0,False,0.02,0,5,1.0,0.15,0.002
5231,13,0,desktop,e-commerce,2.57,0.05255,0.05904,0.2337,2.9521,False,0.0,False,0.02,0,5,1.0,0.15,0.015
5232,8,1,mobile,e-commerce,0.36,0.05832,0.07197,0.5444,3.5985,False,0.0,False,0.02,0,5,1.0,0.15,0.1405
5233,5,4,desktop,finance,1.52,0.04793,0.05747,0.4683,2.8734,False,0.0,False,0.02,0,5,1.0,0.15,0.0102
5234,7,0,desktop,auto,6.06,0.03624,0.0364,0.4058,1.8201,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5235,6,3,mobile,telecom,3.25,0.04557,0.05159,0.4707,2.5797,False,0.0,False,0.02,0,5,1.0,0.15,0.0018
5236,0,5,desktop,telecom,3.53,0.04507,0.04742,0.5385,2.3709,False,0.0,False,0.02,0,5,1.0,0.15,0.0004
5237,9,6,desktop,finance,5.56,0.03957,0.04897,0.5895,2.4487,False,0.0,False,0.02,0,5,1.0,0.15,0.0007
5238,21,1,tablet,finance,1.45,0.03473,0.03888,0.4975,1.9442,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5239,19,2,tablet,auto,1.3,0.02978,0.02966,0.5189,1.4829,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5240,20,6,desktop,e-commerce,4.25,0.04657,0.05212,0.3344,2.6061,False,0.0,False,0.02,0,5,1.0,0.15,0.0021
5241,18,0,mobile,e-commerce,7.85,0.03652,0.04503,0.5809,2.2513,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5242,22,4,mobile,finance,4.66,0.02979,0.04149,0.6874,2.0743,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5243,2,3,mobile,finance,1.23,0.04128,0.05105,0.5977,2.5526,False,0.0,False,0.02,0,5,1.0,0.15,0.0015
5244,21,4,desktop,e-commerce,6.42,0.04446,0.05201,0.6359,2.6004,False,0.0,False,0.02,0,5,1.0,0.15,0.0021
5245,7,2,desktop,auto,2.39,0.04204,0.04069,0.4134,2.0346,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5246,20,0,desktop,finance,0.67,0.04083,0.04739,0.6555,2.3697,False,0.0,False,0.02,0,5,1.0,0.15,0.0004
5247,4,4,tablet,telecom,1.74,0.04792,0.04888,0.4665,2.4442,False,0.0,False,0.02,0,5,1.0,0.15,0.0007
5248,4,6,mobile,e-commerce,0.29,0.05851,0.07232,0.5564,3.6162,False,0.0,False,0.02,0,5,1.0,0.15,0.1467
5249,13,5,desktop,e-commerce,0.67,0.05688,0.06867,0.3845,3.4334,False,0.0,False,0.02,0,5,1.0,0.15,0.0906
5250,16,3,tablet,auto,5.2,0.02319,0.02752,0.5988,1.3761,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5251,3,4,desktop,telecom,6.92,0.04398,0.04796,0.4891,2.3978,False,0.0,False,0.02,0,5,1.0,0.15,0.0005
5252,2,1,mobile,telecom,2.47,0.04455,0.047,0.5422,2.3501,False,0.0,False,0.02,0,5,1.0,0.15,0.0003
5253,6,6,mobile,auto,14.55,0.0255,0.03193,0.4221,1.5967,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5254,4,0,mobile,telecom,0.95,0.04979,0.05359,0.2761,2.6794,False,0.0,False,0.02,0,5,1.0,0.15,0.0033
5255,10,1,desktop,auto,4.53,0.03597,0.03605,0.4871,1.8026,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5256,1,0,mobile,e-commerce,5.0,0.04608,0.05327,0.3722,2.6635,False,0.0,False,0.02,0,5,1.0,0.15,0.003
5257,14,0,desktop,auto,2.74,0.03402,0.03452,0.4333,1.7259,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5258,22,0,mobile,finance,0.07,0.0393,0.04889,0.3385,2.4443,False,0.0,False,0.02,0,5,1.0,0.15,0.0007
5259,8,1,mobile,e-commerce,3.18,0.05202,0.06187,0.3453,3.0937,False,0.0,False,0.02,0,5,1.0,0.15,0.0261
5260,6,1,desktop,finance,13.68,0.03483,0.04278,0.5122,2.139,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5261,18,5,desktop,finance,0.36,0.04101,0.05147,0.3859,2.5735,False,0.0,False,0.02,0,5,1.0,0.15,0.0017
5262,2,3,desktop,auto,5.5,0.03462,0.03559,0.6469,1.7797,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5263,6,1,tablet,telecom,0.39,0.05191,0.05204,0.4762,2.6018,False,0.0,False,0.02,0,5,1.0,0.15,0.002
5264,23,4,desktop,telecom,0.01,0.05169,0.05686,0.5644,2.843,False,0.0,False,0.02,0,5,1.0,0.15,0.0083
5265,13,6,mobile,auto,24.48,0.01731,0.02678,0.706,1.339,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5266,20,5,mobile,auto,1.19,0.03055,0.03487,0.4252,1.7437,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5267,1,1,desktop,telecom,3.14,0.04707,0.04666,0.4413,2.3332,False,0.0,False,0.02,0,5,1.0,0.15,0.0003
5268,7,1,mobile,e-commerce,15.13,0.04213,0.05181,0.5614,2.5905,False,0.0,False,0.02,0,5,1.0,0.15,0.0019
5269,22,5,mobile,telecom,5.41,0.03474,0.04091,0.4573,2.0457,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5270,16,1,mobile,telecom,13.19,0.02671,0.03436,0.5973,1.7178,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5271,22,0,mobile,finance,3.2,0.03216,0.04063,0.583,2.0314,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5272,19,2,desktop,finance,11.6,0.02599,0.03598,0.4391,1.7992,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5273,16,3,tablet,auto,4.39,0.02435,0.02805,0.3487,1.4023,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5274,6,2,tablet,telecom,18.12,0.0345,0.03678,0.4376,1.839,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5275,20,3,mobile,e-commerce,7.61,0.03741,0.04744,0.3768,2.3721,False,0.0,False,0.02,0,5,1.0,0.15,0.0004
5276,4,6,mobile,auto,0.15,0.0419,0.04429,0.4221,2.2145,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5277,15,5,desktop,auto,1.98,0.03453,0.03682,0.5285,1.841,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5278,17,4,mobile,auto,6.86,0.02068,0.02979,0.3614,1.4895,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5279,2,4,mobile,finance,4.88,0.03446,0.04572,0.4109,2.286,False,0.0,False,0.02,0,5,1.0,0.15,0.0002
5280,8,5,desktop,telecom,3.92,0.04876,0.05321,0.423,2.6603,False,0.0,False,0.02,0,5,1.0,0.15,0.003
5281,7,0,mobile,finance,8.13,0.03309,0.04374,0.5951,2.1868,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5282,18,3,desktop,telecom,5.33,0.03734,0.04111,0.633,2.0556,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5283,7,6,desktop,e-commerce,8.79,0.05052,0.05924,0.5709,2.962,False,0.0,False,0.02,0,5,1.0,0.15,0.0151
5284,11,4,mobile,telecom,0.28,0.04851,0.05801,0.3311,2.9006,False,0.0,False,0.02,0,5,1.0,0.15,0.0113
5285,12,3,mobile,telecom,0.91,0.04557,0.05272,0.4752,2.6358,False,0.0,False,0.02,0,5,1.0,0.15,0.0026
5286,17,6,mobile,telecom,7.34,0.03018,0.03754,0.609,1.877,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5287,17,6,mobile,auto,3.86,0.02469,0.03063,0.4845,1.5315,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5288,8,3,tablet,telecom,0.73,0.05034,0.05241,0.484,2.6204,False,0.0,False,0.02,0,5,1.0,0.15,0.0024
5289,21,2,desktop,finance,8.46,0.02944,0.03802,0.5098,1.9011,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5290,15,2,mobile,finance,27.83,0.01884,0.032,0.4266,1.5999,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5291,0,2,mobile,e-commerce,9.01,0.04052,0.04916,0.5679,2.4581,False,0.0,False,0.02,0,5,1.0,0.15,0.0008
5292,9,4,desktop,telecom,2.32,0.05088,0.05573,0.1447,2.7864,False,0.0,False,0.02,0,5,1.0,0.15,0.0063
5293,11,0,mobile,auto,3.98,0.03062,0.03427,0.4157,1.7137,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5294,0,5,desktop,telecom,12.93,0.03615,0.04071,0.6525,2.0355,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5295,1,4,desktop,telecom,2.33,0.04863,0.0511,0.34,2.5552,False,0.0,False,0.02,0,5,1.0,0.15,0.0015
5296,9,1,mobile,e-commerce,3.56,0.05057,0.06037,0.4273,3.0186,False,0.0,False,0.02,0,5,1.0,0.15,0.0195
5297,9,5,mobile,telecom,6.76,0.03915,0.04707,0.3266,2.3534,False,0.0,False,0.02,0,5,1.0,0.15,0.0003
5298,22,3,desktop,finance,1.25,0.04123,0.04847,0.5541,2.4234,False,0.0,False,0.02,0,5,1.0,0.15,0.0006
5299,15,6,mobile,finance,0.46,0.0372,0.049,0.574,2.4499,False,0.0,False,0.02,0,5,1.0,0.15,0.0007
5300,23,2,mobile,telecom,4.39,0.03739,0.04133,0.5885,2.0667,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5301,7,5,mobile,finance,1.29,0.04347,0.05561,0.5387,2.7806,False,0.0,False,0.02,0,5,1.0,0.15,0.0063
5302,14,4,mobile,auto,10.62,0.01988,0.03008,0.6225,1.5038,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5303,5,2,mobile,finance,2.3,0.04124,0.05013,0.7012,2.5065,False,0.0,False,0.02,0,5,1.0,0.15,0.0011
5304,18,3,mobile,finance,5.52,0.02609,0.03857,0.4891,1.9284,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5305,5,2,mobile,auto,4.5,0.03335,0.03603,0.4649,1.8013,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5306,18,3,tablet,auto,1.09,0.03011,0.0311,0.2927,1.555,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5307,9,1,desktop,telecom,7.0,0.04389,0.04656,0.2394,2.3279,False,0.0,False,0.02,0,5,1.0,0.15,0.0003
5308,6,4,mobile,finance,8.35,0.03307,0.04615,0.6975,2.3074,False,0.0,False,0.02,0,5,1.0,0.15,0.0002
5309,17,0,tablet,auto,7.18,0.02034,0.02506,0.4073,1.2532,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5310,21,2,mobile,telecom,2.14,0.0392,0.04261,0.4367,2.1307,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5311,16,0,mobile,e-commerce,1.05,0.04788,0.05633,0.4443,2.8165,False,0.0,False,0.02,0,5,1.0,0.15,0.0076
5312,17,2,desktop,finance,4.92,0.03208,0.04034,0.512,2.0169,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5313,21,1,mobile,telecom,0.29,0.04365,0.04724,0.4987,2.3621,False,0.0,False,0.02,0,5,1.0,0.15,0.0004
5314,1,0,mobile,finance,7.8,0.02985,0.03967,0.5567,1.9834,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5315,12,4,mobile,e-commerce,3.94,0.04638,0.05898,0.3005,2.9489,False,0.0,False,0.02,0,5,1.0,0.15,0.0146
5316,12,5,desktop,finance,4.06,0.0382,0.04877,0.3925,2.4383,False,0.0,False,0.02,0,5,1.0,0.15,0.0007
5317,8,1,mobile,finance,7.69,0.03299,0.04347,0.4856,2.1735,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5318,4,0,desktop,finance,9.79,0.03627,0.04396,0.5886,2.198,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5319,8,3,mobile,e-commerce,3.09,0.05219,0.06491,0.2939,3.2454,False,0.0,False,0.02,0,5,1.0,0.15,0.048
5320,18,0,mobile,e-commerce,1.83,0.04539,0.05254,0.4337,2.6271,False,0.0,False,0.02,0,5,1.0,0.15,0.0025
5321,9,3,mobile,e-commerce,2.51,0.05251,0.06542,0.5116,3.2708,False,0.0,False,0.02,0,5,1.0,0.15,0.0524
5322,8,4,mobile,e-commerce,4.85,0.04933,0.06263,0.4658,3.1313,False,0.0,False,0.02,0,5,1.0,0.15,0.0317
5323,1,3,mobile,auto,3.13,0.03208,0.03517,0.5686,1.7585,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5324,17,6,mobile,finance,16.46,0.01908,0.03382,0.5686,1.6911,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5325,9,1,desktop,auto,2.74,0.04007,0.03875,0.3823,1.9374,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5326,0,5,mobile,telecom,0.02,0.04795,0.05522,0.479,2.7609,False,0.0,False,0.02,0,5,1.0,0.15,0.0055
5327,5,4,mobile,telecom,13.53,0.03572,0.04383,0.4865,2.1913,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5328,15,1,mobile,e-commerce,3.81,0.04307,0.05119,0.4578,2.5596,False,0.0,False,0.02,0,5,1.0,0.15,0.0015
5329,15,0,mobile,telecom,5.07,0.03416,0.03968,0.4039,1.9841,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5330,21,1,desktop,telecom,0.11,0.04915,0.05061,0.7707,2.5306,False,0.0,False,0.02,0,5,1.0,0.15,0.0012
5331,2,2,mobile,telecom,2.19,0.04514,0.04846,0.4136,2.4232,False,0.0,False,0.02,0,5,1.0,0.15,0.0005
5332,18,2,desktop,auto,0.39,0.03693,0.03706,0.4964,1.8532,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5333,14,2,mobile,auto,4.02,0.02677,0.03196,0.6055,1.5978,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5334,15,3,desktop,auto,1.88,0.03475,0.03633,0.4727,1.8165,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5335,19,1,mobile,telecom,0.63,0.04144,0.04492,0.5521,2.2462,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5336,7,4,mobile,telecom,10.24,0.03746,0.04594,0.5631,2.2968,False,0.0,False,0.02,0,5,1.0,0.15,0.0002
5337,3,0,mobile,finance,0.15,0.0451,0.05512,0.3871,2.7561,False,0.0,False,0.02,0,5,1.0,0.15,0.0053
5338,19,4,mobile,finance,14.82,0.01958,0.03497,0.6066,1.7485,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5339,22,4,desktop,e-commerce,7.56,0.04429,0.05196,0.4704,2.598,False,0.0,False,0.02,0,5,1.0,0.15,0.002
5340,12,3,mobile,auto,9.03,0.0235,0.03178,0.6745,1.5888,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5341,8,4,mobile,auto,1.09,0.03944,0.04332,0.6772,2.1659,False,0.0,False,0.02,0,5,1.0,0.15,0.0
5342,10,6,mobile,auto,0.21,0.03992,0.04371,0.3924,2.1854,False,0.0,False,0.02,0,5,1.0,0.15,0.0001
5343,18,5,mobile,telecom,2.69,0.03661,0.04266,0.6088,2.133,False,0.0,False,0.02,0,5,1.0,0.15,0.0
